,observer_cond,demonstrator_cond,teacher_id,trialnum,grid,tf,response,confidence,video_plays,correct,correct_confidence,incorrect_confidence,learner_id
1594,do,show,Pp9ARpko,0,WSN,S,S,89,5,True,89.0,,SCQcnJlFBWeopxb
1595,do,show,Pp9ARpko,1,WSN,W,W,68,4,True,68.0,,SCQcnJlFBWeopxb
1596,do,show,Pp9ARpko,10,SNS,S,W,65,1,False,,65.0,SCQcnJlFBWeopxb
1597,do,show,Pp9ARpko,11,SNS,W,W,65,1,True,65.0,,SCQcnJlFBWeopxb
1598,do,show,Pp9ARpko,12,NWS,S,W,74,1,False,,74.0,SCQcnJlFBWeopxb
1599,do,show,Pp9ARpko,13,SNW,W,W,59,2,True,59.0,,SCQcnJlFBWeopxb
1600,do,show,Pp9ARpko,14,SWN,S,S,76,1,True,76.0,,SCQcnJlFBWeopxb
1601,do,show,Pp9ARpko,15,NWS,W,W,77,1,True,77.0,,SCQcnJlFBWeopxb
1602,do,show,Pp9ARpko,2,WNS,S,S,74,1,True,74.0,,SCQcnJlFBWeopxb
1603,do,show,Pp9ARpko,3,WNW,W,S,65,2,False,,65.0,SCQcnJlFBWeopxb
1604,do,show,Pp9ARpko,4,NSW,S,S,68,1,True,68.0,,SCQcnJlFBWeopxb
1605,do,show,Pp9ARpko,5,WNS,W,W,67,1,True,67.0,,SCQcnJlFBWeopxb
1606,do,show,Pp9ARpko,6,SNW,S,S,68,3,True,68.0,,SCQcnJlFBWeopxb
1607,do,show,Pp9ARpko,7,WNW,S,W,81,1,False,,81.0,SCQcnJlFBWeopxb
1608,do,show,Pp9ARpko,8,SWN,W,S,64,1,False,,64.0,SCQcnJlFBWeopxb
1609,do,show,Pp9ARpko,9,NSW,W,W,64,1,True,64.0,,SCQcnJlFBWeopxb
1610,show,show,Pp9ARpko,0,WSN,S,S,88,1,True,88.0,,rekcSylMmYskrhy
1611,show,show,Pp9ARpko,1,WSN,W,S,38,1,False,,38.0,rekcSylMmYskrhy
1612,show,show,Pp9ARpko,10,SNS,S,W,78,2,False,,78.0,rekcSylMmYskrhy
1613,show,show,Pp9ARpko,11,SNS,W,W,87,1,True,87.0,,rekcSylMmYskrhy
1614,show,show,Pp9ARpko,12,NWS,S,W,71,2,False,,71.0,rekcSylMmYskrhy
1615,show,show,Pp9ARpko,13,SNW,W,W,69,1,True,69.0,,rekcSylMmYskrhy
1616,show,show,Pp9ARpko,14,SWN,S,S,79,1,True,79.0,,rekcSylMmYskrhy
1617,show,show,Pp9ARpko,15,NWS,W,W,77,1,True,77.0,,rekcSylMmYskrhy
1618,show,show,Pp9ARpko,2,WNS,S,S,76,1,True,76.0,,rekcSylMmYskrhy
1619,show,show,Pp9ARpko,3,WNW,W,S,68,1,False,,68.0,rekcSylMmYskrhy
1620,show,show,Pp9ARpko,4,NSW,S,S,71,1,True,71.0,,rekcSylMmYskrhy
1621,show,show,Pp9ARpko,5,WNS,W,W,82,1,True,82.0,,rekcSylMmYskrhy
1622,show,show,Pp9ARpko,6,SNW,S,S,91,1,True,91.0,,rekcSylMmYskrhy
1623,show,show,Pp9ARpko,7,WNW,S,W,42,1,False,,42.0,rekcSylMmYskrhy
1624,show,show,Pp9ARpko,8,SWN,W,S,65,1,False,,65.0,rekcSylMmYskrhy
1625,show,show,Pp9ARpko,9,NSW,W,W,77,1,True,77.0,,rekcSylMmYskrhy
1626,do,show,Pp9ARpko,0,WSN,S,S,87,1,True,87.0,,IriQhGkBhdqbiiy
1627,do,show,Pp9ARpko,1,WSN,W,W,59,2,True,59.0,,IriQhGkBhdqbiiy
1628,do,show,Pp9ARpko,10,SNS,S,W,25,2,False,,25.0,IriQhGkBhdqbiiy
1629,do,show,Pp9ARpko,11,SNS,W,W,89,1,True,89.0,,IriQhGkBhdqbiiy
1630,do,show,Pp9ARpko,12,NWS,S,W,80,2,False,,80.0,IriQhGkBhdqbiiy
1631,do,show,Pp9ARpko,13,SNW,W,W,13,2,True,13.0,,IriQhGkBhdqbiiy
1632,do,show,Pp9ARpko,14,SWN,S,S,64,1,True,64.0,,IriQhGkBhdqbiiy
1633,do,show,Pp9ARpko,15,NWS,W,W,94,1,True,94.0,,IriQhGkBhdqbiiy
1634,do,show,Pp9ARpko,2,WNS,S,S,74,1,True,74.0,,IriQhGkBhdqbiiy
1635,do,show,Pp9ARpko,3,WNW,W,S,32,1,False,,32.0,IriQhGkBhdqbiiy
1636,do,show,Pp9ARpko,4,NSW,S,S,16,1,True,16.0,,IriQhGkBhdqbiiy
1637,do,show,Pp9ARpko,5,WNS,W,W,91,1,True,91.0,,IriQhGkBhdqbiiy
1638,do,show,Pp9ARpko,6,SNW,S,S,64,2,True,64.0,,IriQhGkBhdqbiiy
1639,do,show,Pp9ARpko,7,WNW,S,W,40,1,False,,40.0,IriQhGkBhdqbiiy
1640,do,show,Pp9ARpko,8,SWN,W,S,66,1,False,,66.0,IriQhGkBhdqbiiy
1641,do,show,Pp9ARpko,9,NSW,W,W,74,1,True,74.0,,IriQhGkBhdqbiiy
1642,show,show,Pp9ARpko,0,WSN,S,S,74,1,True,74.0,,UBMnIpfeTiwdghY
1643,show,show,Pp9ARpko,1,WSN,W,S,70,1,False,,70.0,UBMnIpfeTiwdghY
1644,show,show,Pp9ARpko,10,SNS,S,S,60,1,True,60.0,,UBMnIpfeTiwdghY
1645,show,show,Pp9ARpko,11,SNS,W,W,76,1,True,76.0,,UBMnIpfeTiwdghY
1646,show,show,Pp9ARpko,12,NWS,S,W,77,1,False,,77.0,UBMnIpfeTiwdghY
1647,show,show,Pp9ARpko,13,SNW,W,W,73,1,True,73.0,,UBMnIpfeTiwdghY
1648,show,show,Pp9ARpko,14,SWN,S,S,73,2,True,73.0,,UBMnIpfeTiwdghY
1649,show,show,Pp9ARpko,15,NWS,W,W,87,1,True,87.0,,UBMnIpfeTiwdghY
1650,show,show,Pp9ARpko,2,WNS,S,S,77,1,True,77.0,,UBMnIpfeTiwdghY
1651,show,show,Pp9ARpko,3,WNW,W,S,73,1,False,,73.0,UBMnIpfeTiwdghY
1652,show,show,Pp9ARpko,4,NSW,S,S,75,1,True,75.0,,UBMnIpfeTiwdghY
1653,show,show,Pp9ARpko,5,WNS,W,W,75,1,True,75.0,,UBMnIpfeTiwdghY
1654,show,show,Pp9ARpko,6,SNW,S,S,75,1,True,75.0,,UBMnIpfeTiwdghY
1655,show,show,Pp9ARpko,7,WNW,S,W,79,1,False,,79.0,UBMnIpfeTiwdghY
1656,show,show,Pp9ARpko,8,SWN,W,S,79,1,False,,79.0,UBMnIpfeTiwdghY
1657,show,show,Pp9ARpko,9,NSW,W,W,73,1,True,73.0,,UBMnIpfeTiwdghY
1658,do,do,sjvQP1Sz,0,NSW,W,S,100,2,False,,100.0,mlyssQRNKnBQHDm
1659,do,do,sjvQP1Sz,1,WSN,W,S,100,1,False,,100.0,mlyssQRNKnBQHDm
1660,do,do,sjvQP1Sz,10,SNS,W,W,100,2,True,100.0,,mlyssQRNKnBQHDm
1661,do,do,sjvQP1Sz,11,SWN,W,S,100,1,False,,100.0,mlyssQRNKnBQHDm
1662,do,do,sjvQP1Sz,12,NSW,S,S,100,1,True,100.0,,mlyssQRNKnBQHDm
1663,do,do,sjvQP1Sz,13,SNW,W,W,100,1,True,100.0,,mlyssQRNKnBQHDm
1664,do,do,sjvQP1Sz,14,WSN,S,S,100,1,True,100.0,,mlyssQRNKnBQHDm
1665,do,do,sjvQP1Sz,15,WNS,S,S,100,1,True,100.0,,mlyssQRNKnBQHDm
1666,do,do,sjvQP1Sz,2,WNW,S,S,100,1,True,100.0,,mlyssQRNKnBQHDm
1667,do,do,sjvQP1Sz,3,SWN,S,S,100,1,True,100.0,,mlyssQRNKnBQHDm
1668,do,do,sjvQP1Sz,4,WNW,W,S,100,2,False,,100.0,mlyssQRNKnBQHDm
1669,do,do,sjvQP1Sz,5,NWS,W,S,100,1,False,,100.0,mlyssQRNKnBQHDm
1670,do,do,sjvQP1Sz,6,NWS,S,W,100,1,False,,100.0,mlyssQRNKnBQHDm
1671,do,do,sjvQP1Sz,7,WNS,W,W,100,1,True,100.0,,mlyssQRNKnBQHDm
1672,do,do,sjvQP1Sz,8,SNS,S,W,100,2,False,,100.0,mlyssQRNKnBQHDm
1673,do,do,sjvQP1Sz,9,SNW,S,S,100,1,True,100.0,,mlyssQRNKnBQHDm
1674,show,do,sjvQP1Sz,0,NSW,W,W,99,1,True,99.0,,cGZlzOtqfOmWGhD
1675,show,do,sjvQP1Sz,1,WSN,W,S,89,1,False,,89.0,cGZlzOtqfOmWGhD
1676,show,do,sjvQP1Sz,10,SNS,W,S,32,1,False,,32.0,cGZlzOtqfOmWGhD
1677,show,do,sjvQP1Sz,11,SWN,W,S,97,1,False,,97.0,cGZlzOtqfOmWGhD
1678,show,do,sjvQP1Sz,12,NSW,S,S,92,1,True,92.0,,cGZlzOtqfOmWGhD
1679,show,do,sjvQP1Sz,13,SNW,W,S,79,1,False,,79.0,cGZlzOtqfOmWGhD
1680,show,do,sjvQP1Sz,14,WSN,S,S,93,1,True,93.0,,cGZlzOtqfOmWGhD
1681,show,do,sjvQP1Sz,15,WNS,S,S,83,1,True,83.0,,cGZlzOtqfOmWGhD
1682,show,do,sjvQP1Sz,2,WNW,S,W,78,1,False,,78.0,cGZlzOtqfOmWGhD
1683,show,do,sjvQP1Sz,3,SWN,S,S,68,1,True,68.0,,cGZlzOtqfOmWGhD
1684,show,do,sjvQP1Sz,4,WNW,W,S,88,2,False,,88.0,cGZlzOtqfOmWGhD
1685,show,do,sjvQP1Sz,5,NWS,W,W,64,1,True,64.0,,cGZlzOtqfOmWGhD
1686,show,do,sjvQP1Sz,6,NWS,S,W,81,1,False,,81.0,cGZlzOtqfOmWGhD
1687,show,do,sjvQP1Sz,7,WNS,W,W,66,1,True,66.0,,cGZlzOtqfOmWGhD
1688,show,do,sjvQP1Sz,8,SNS,S,W,75,1,False,,75.0,cGZlzOtqfOmWGhD
1689,show,do,sjvQP1Sz,9,SNW,S,S,73,1,True,73.0,,cGZlzOtqfOmWGhD
1690,show,do,sjvQP1Sz,0,NSW,W,W,22,2,True,22.0,,UvRGGoJtcshLAdX
1691,show,do,sjvQP1Sz,1,WSN,W,S,85,2,False,,85.0,UvRGGoJtcshLAdX
1692,show,do,sjvQP1Sz,10,SNS,W,W,13,1,True,13.0,,UvRGGoJtcshLAdX
1693,show,do,sjvQP1Sz,11,SWN,W,S,85,1,False,,85.0,UvRGGoJtcshLAdX
1694,show,do,sjvQP1Sz,12,NSW,S,S,94,2,True,94.0,,UvRGGoJtcshLAdX
1695,show,do,sjvQP1Sz,13,SNW,W,W,8,1,True,8.0,,UvRGGoJtcshLAdX
1696,show,do,sjvQP1Sz,14,WSN,S,S,100,1,True,100.0,,UvRGGoJtcshLAdX
1697,show,do,sjvQP1Sz,15,WNS,S,S,100,1,True,100.0,,UvRGGoJtcshLAdX
1698,show,do,sjvQP1Sz,2,WNW,S,W,22,1,False,,22.0,UvRGGoJtcshLAdX
1699,show,do,sjvQP1Sz,3,SWN,S,S,73,1,True,73.0,,UvRGGoJtcshLAdX
1700,show,do,sjvQP1Sz,4,WNW,W,S,89,2,False,,89.0,UvRGGoJtcshLAdX
1701,show,do,sjvQP1Sz,5,NWS,W,W,2,1,True,2.0,,UvRGGoJtcshLAdX
1702,show,do,sjvQP1Sz,6,NWS,S,W,24,1,False,,24.0,UvRGGoJtcshLAdX
1703,show,do,sjvQP1Sz,7,WNS,W,W,1,1,True,1.0,,UvRGGoJtcshLAdX
1704,show,do,sjvQP1Sz,8,SNS,S,W,0,1,False,,0.0,UvRGGoJtcshLAdX
1705,show,do,sjvQP1Sz,9,SNW,S,S,94,1,True,94.0,,UvRGGoJtcshLAdX
1706,do,do,sjvQP1Sz,0,NSW,W,W,50,2,True,50.0,,PWJYKyBwfBdNApl
1707,do,do,sjvQP1Sz,1,WSN,W,S,80,1,False,,80.0,PWJYKyBwfBdNApl
1708,do,do,sjvQP1Sz,10,SNS,W,W,96,1,True,96.0,,PWJYKyBwfBdNApl
1709,do,do,sjvQP1Sz,11,SWN,W,S,99,1,False,,99.0,PWJYKyBwfBdNApl
1710,do,do,sjvQP1Sz,12,NSW,S,S,100,1,True,100.0,,PWJYKyBwfBdNApl
1711,do,do,sjvQP1Sz,13,SNW,W,W,98,1,True,98.0,,PWJYKyBwfBdNApl
1712,do,do,sjvQP1Sz,14,WSN,S,S,100,1,True,100.0,,PWJYKyBwfBdNApl
1713,do,do,sjvQP1Sz,15,WNS,S,S,100,1,True,100.0,,PWJYKyBwfBdNApl
1714,do,do,sjvQP1Sz,2,WNW,S,S,67,1,True,67.0,,PWJYKyBwfBdNApl
1715,do,do,sjvQP1Sz,3,SWN,S,S,100,1,True,100.0,,PWJYKyBwfBdNApl
1716,do,do,sjvQP1Sz,4,WNW,W,S,99,1,False,,99.0,PWJYKyBwfBdNApl
1717,do,do,sjvQP1Sz,5,NWS,W,W,96,1,True,96.0,,PWJYKyBwfBdNApl
1718,do,do,sjvQP1Sz,6,NWS,S,W,98,1,False,,98.0,PWJYKyBwfBdNApl
1719,do,do,sjvQP1Sz,7,WNS,W,W,97,1,True,97.0,,PWJYKyBwfBdNApl
1720,do,do,sjvQP1Sz,8,SNS,S,W,97,2,False,,97.0,PWJYKyBwfBdNApl
1721,do,do,sjvQP1Sz,9,SNW,S,S,99,1,True,99.0,,PWJYKyBwfBdNApl
1722,do,show,tUPOff8j,0,WNS,S,S,69,1,True,69.0,,UHeQSMegoIHikPd
1723,do,show,tUPOff8j,1,WSN,S,S,50,1,True,50.0,,UHeQSMegoIHikPd
1724,do,show,tUPOff8j,10,NWS,W,W,100,2,True,100.0,,UHeQSMegoIHikPd
1725,do,show,tUPOff8j,11,WNW,W,W,77,1,True,77.0,,UHeQSMegoIHikPd
1726,do,show,tUPOff8j,12,SWN,S,S,100,1,True,100.0,,UHeQSMegoIHikPd
1727,do,show,tUPOff8j,13,WNW,S,W,42,1,False,,42.0,UHeQSMegoIHikPd
1728,do,show,tUPOff8j,14,WSN,W,W,100,1,True,100.0,,UHeQSMegoIHikPd
1729,do,show,tUPOff8j,15,NSW,W,W,100,1,True,100.0,,UHeQSMegoIHikPd
1730,do,show,tUPOff8j,2,SNW,W,W,100,1,True,100.0,,UHeQSMegoIHikPd
1731,do,show,tUPOff8j,3,NSW,S,S,100,1,True,100.0,,UHeQSMegoIHikPd
1732,do,show,tUPOff8j,4,SWN,W,W,100,1,True,100.0,,UHeQSMegoIHikPd
1733,do,show,tUPOff8j,5,SNS,W,W,37,1,True,37.0,,UHeQSMegoIHikPd
1734,do,show,tUPOff8j,6,SNW,S,W,39,1,False,,39.0,UHeQSMegoIHikPd
1735,do,show,tUPOff8j,7,SNS,S,S,42,1,True,42.0,,UHeQSMegoIHikPd
1736,do,show,tUPOff8j,8,WNS,W,W,43,1,True,43.0,,UHeQSMegoIHikPd
1737,do,show,tUPOff8j,9,NWS,S,W,72,1,False,,72.0,UHeQSMegoIHikPd
1738,do,show,tUPOff8j,0,WNS,S,S,75,3,True,75.0,,qdjANKEPNNPmihi
1739,do,show,tUPOff8j,1,WSN,S,S,76,1,True,76.0,,qdjANKEPNNPmihi
1740,do,show,tUPOff8j,10,NWS,W,S,78,1,False,,78.0,qdjANKEPNNPmihi
1741,do,show,tUPOff8j,11,WNW,W,S,68,1,False,,68.0,qdjANKEPNNPmihi
1742,do,show,tUPOff8j,12,SWN,S,S,67,1,True,67.0,,qdjANKEPNNPmihi
1743,do,show,tUPOff8j,13,WNW,S,S,74,1,True,74.0,,qdjANKEPNNPmihi
1744,do,show,tUPOff8j,14,WSN,W,S,70,1,False,,70.0,qdjANKEPNNPmihi
1745,do,show,tUPOff8j,15,NSW,W,S,63,1,False,,63.0,qdjANKEPNNPmihi
1746,do,show,tUPOff8j,2,SNW,W,S,60,3,False,,60.0,qdjANKEPNNPmihi
1747,do,show,tUPOff8j,3,NSW,S,S,66,2,True,66.0,,qdjANKEPNNPmihi
1748,do,show,tUPOff8j,4,SWN,W,W,69,2,True,69.0,,qdjANKEPNNPmihi
1749,do,show,tUPOff8j,5,SNS,W,W,59,1,True,59.0,,qdjANKEPNNPmihi
1750,do,show,tUPOff8j,6,SNW,S,S,65,2,True,65.0,,qdjANKEPNNPmihi
1751,do,show,tUPOff8j,7,SNS,S,S,64,1,True,64.0,,qdjANKEPNNPmihi
1752,do,show,tUPOff8j,8,WNS,W,S,70,1,False,,70.0,qdjANKEPNNPmihi
1753,do,show,tUPOff8j,9,NWS,S,W,61,1,False,,61.0,qdjANKEPNNPmihi
1754,show,show,tUPOff8j,0,WNS,S,S,86,2,True,86.0,,kMducJHaarisWxU
1755,show,show,tUPOff8j,1,WSN,S,S,87,2,True,87.0,,kMducJHaarisWxU
1756,show,show,tUPOff8j,10,NWS,W,W,85,1,True,85.0,,kMducJHaarisWxU
1757,show,show,tUPOff8j,11,WNW,W,W,56,2,True,56.0,,kMducJHaarisWxU
1758,show,show,tUPOff8j,12,SWN,S,S,67,1,True,67.0,,kMducJHaarisWxU
1759,show,show,tUPOff8j,13,WNW,S,S,59,1,True,59.0,,kMducJHaarisWxU
1760,show,show,tUPOff8j,14,WSN,W,W,66,1,True,66.0,,kMducJHaarisWxU
1761,show,show,tUPOff8j,15,NSW,W,W,64,1,True,64.0,,kMducJHaarisWxU
1762,show,show,tUPOff8j,2,SNW,W,W,68,2,True,68.0,,kMducJHaarisWxU
1763,show,show,tUPOff8j,3,NSW,S,S,75,1,True,75.0,,kMducJHaarisWxU
1764,show,show,tUPOff8j,4,SWN,W,W,76,1,True,76.0,,kMducJHaarisWxU
1765,show,show,tUPOff8j,5,SNS,W,S,71,1,False,,71.0,kMducJHaarisWxU
1766,show,show,tUPOff8j,6,SNW,S,S,83,1,True,83.0,,kMducJHaarisWxU
1767,show,show,tUPOff8j,7,SNS,S,S,52,1,True,52.0,,kMducJHaarisWxU
1768,show,show,tUPOff8j,8,WNS,W,W,57,1,True,57.0,,kMducJHaarisWxU
1769,show,show,tUPOff8j,9,NWS,S,W,55,1,False,,55.0,kMducJHaarisWxU
1770,show,show,tUPOff8j,0,WNS,S,S,57,1,True,57.0,,MuXBythvVEqokYM
1771,show,show,tUPOff8j,1,WSN,S,S,61,1,True,61.0,,MuXBythvVEqokYM
1772,show,show,tUPOff8j,10,NWS,W,W,56,1,True,56.0,,MuXBythvVEqokYM
1773,show,show,tUPOff8j,11,WNW,W,W,37,1,True,37.0,,MuXBythvVEqokYM
1774,show,show,tUPOff8j,12,SWN,S,S,56,1,True,56.0,,MuXBythvVEqokYM
1775,show,show,tUPOff8j,13,WNW,S,S,41,1,True,41.0,,MuXBythvVEqokYM
1776,show,show,tUPOff8j,14,WSN,W,W,45,2,True,45.0,,MuXBythvVEqokYM
1777,show,show,tUPOff8j,15,NSW,W,W,39,1,True,39.0,,MuXBythvVEqokYM
1778,show,show,tUPOff8j,2,SNW,W,W,60,1,True,60.0,,MuXBythvVEqokYM
1779,show,show,tUPOff8j,3,NSW,S,S,59,1,True,59.0,,MuXBythvVEqokYM
1780,show,show,tUPOff8j,4,SWN,W,W,78,1,True,78.0,,MuXBythvVEqokYM
1781,show,show,tUPOff8j,5,SNS,W,W,66,1,True,66.0,,MuXBythvVEqokYM
1782,show,show,tUPOff8j,6,SNW,S,W,38,2,False,,38.0,MuXBythvVEqokYM
1783,show,show,tUPOff8j,7,SNS,S,S,59,1,True,59.0,,MuXBythvVEqokYM
1784,show,show,tUPOff8j,8,WNS,W,W,53,1,True,53.0,,MuXBythvVEqokYM
1785,show,show,tUPOff8j,9,NWS,S,S,60,1,True,60.0,,MuXBythvVEqokYM
1786,show,show,VmpCqjr5,0,WNS,S,S,100,1,True,100.0,,SlHkKFKMssWmvDu
1787,show,show,VmpCqjr5,1,WSN,S,S,100,1,True,100.0,,SlHkKFKMssWmvDu
1788,show,show,VmpCqjr5,10,NWS,W,W,57,1,True,57.0,,SlHkKFKMssWmvDu
1789,show,show,VmpCqjr5,11,WNW,W,W,100,2,True,100.0,,SlHkKFKMssWmvDu
1790,show,show,VmpCqjr5,12,SWN,S,S,83,1,True,83.0,,SlHkKFKMssWmvDu
1791,show,show,VmpCqjr5,13,WNW,S,S,100,1,True,100.0,,SlHkKFKMssWmvDu
1792,show,show,VmpCqjr5,14,WSN,W,W,59,1,True,59.0,,SlHkKFKMssWmvDu
1793,show,show,VmpCqjr5,15,NSW,W,W,32,1,True,32.0,,SlHkKFKMssWmvDu
1794,show,show,VmpCqjr5,2,SNW,W,W,100,1,True,100.0,,SlHkKFKMssWmvDu
1795,show,show,VmpCqjr5,3,NSW,S,S,100,1,True,100.0,,SlHkKFKMssWmvDu
1796,show,show,VmpCqjr5,4,SWN,W,W,100,1,True,100.0,,SlHkKFKMssWmvDu
1797,show,show,VmpCqjr5,5,SNS,W,W,100,1,True,100.0,,SlHkKFKMssWmvDu
1798,show,show,VmpCqjr5,6,SNW,S,S,47,1,True,47.0,,SlHkKFKMssWmvDu
1799,show,show,VmpCqjr5,7,SNS,S,S,30,1,True,30.0,,SlHkKFKMssWmvDu
1800,show,show,VmpCqjr5,8,WNS,W,W,78,1,True,78.0,,SlHkKFKMssWmvDu
1801,show,show,VmpCqjr5,9,NWS,S,S,40,1,True,40.0,,SlHkKFKMssWmvDu
1802,show,show,VmpCqjr5,0,WNS,S,S,92,1,True,92.0,,uveXQSjPByTRlin
1803,show,show,VmpCqjr5,1,WSN,S,S,78,1,True,78.0,,uveXQSjPByTRlin
1804,show,show,VmpCqjr5,10,NWS,W,W,34,1,True,34.0,,uveXQSjPByTRlin
1805,show,show,VmpCqjr5,11,WNW,W,S,84,1,False,,84.0,uveXQSjPByTRlin
1806,show,show,VmpCqjr5,12,SWN,S,W,22,1,False,,22.0,uveXQSjPByTRlin
1807,show,show,VmpCqjr5,13,WNW,S,W,36,1,False,,36.0,uveXQSjPByTRlin
1808,show,show,VmpCqjr5,14,WSN,W,W,13,1,True,13.0,,uveXQSjPByTRlin
1809,show,show,VmpCqjr5,15,NSW,W,S,74,1,False,,74.0,uveXQSjPByTRlin
1810,show,show,VmpCqjr5,2,SNW,W,S,75,2,False,,75.0,uveXQSjPByTRlin
1811,show,show,VmpCqjr5,3,NSW,S,S,74,1,True,74.0,,uveXQSjPByTRlin
1812,show,show,VmpCqjr5,4,SWN,W,W,16,1,True,16.0,,uveXQSjPByTRlin
1813,show,show,VmpCqjr5,5,SNS,W,S,93,1,False,,93.0,uveXQSjPByTRlin
1814,show,show,VmpCqjr5,6,SNW,S,S,75,1,True,75.0,,uveXQSjPByTRlin
1815,show,show,VmpCqjr5,7,SNS,S,S,72,1,True,72.0,,uveXQSjPByTRlin
1816,show,show,VmpCqjr5,8,WNS,W,S,90,1,False,,90.0,uveXQSjPByTRlin
1817,show,show,VmpCqjr5,9,NWS,S,S,79,1,True,79.0,,uveXQSjPByTRlin
1818,do,show,VmpCqjr5,0,WNS,S,S,100,1,True,100.0,,aDHwQQoClbFwwqa
1819,do,show,VmpCqjr5,1,WSN,S,S,100,1,True,100.0,,aDHwQQoClbFwwqa
1820,do,show,VmpCqjr5,10,NWS,W,W,100,1,True,100.0,,aDHwQQoClbFwwqa
1821,do,show,VmpCqjr5,11,WNW,W,W,100,1,True,100.0,,aDHwQQoClbFwwqa
1822,do,show,VmpCqjr5,12,SWN,S,S,100,1,True,100.0,,aDHwQQoClbFwwqa
1823,do,show,VmpCqjr5,13,WNW,S,S,100,1,True,100.0,,aDHwQQoClbFwwqa
1824,do,show,VmpCqjr5,14,WSN,W,W,100,1,True,100.0,,aDHwQQoClbFwwqa
1825,do,show,VmpCqjr5,15,NSW,W,W,100,1,True,100.0,,aDHwQQoClbFwwqa
1826,do,show,VmpCqjr5,2,SNW,W,W,100,1,True,100.0,,aDHwQQoClbFwwqa
1827,do,show,VmpCqjr5,3,NSW,S,S,100,1,True,100.0,,aDHwQQoClbFwwqa
1828,do,show,VmpCqjr5,4,SWN,W,W,100,1,True,100.0,,aDHwQQoClbFwwqa
1829,do,show,VmpCqjr5,5,SNS,W,W,100,1,True,100.0,,aDHwQQoClbFwwqa
1830,do,show,VmpCqjr5,6,SNW,S,S,100,1,True,100.0,,aDHwQQoClbFwwqa
1831,do,show,VmpCqjr5,7,SNS,S,S,100,1,True,100.0,,aDHwQQoClbFwwqa
1832,do,show,VmpCqjr5,8,WNS,W,W,100,1,True,100.0,,aDHwQQoClbFwwqa
1833,do,show,VmpCqjr5,9,NWS,S,S,100,1,True,100.0,,aDHwQQoClbFwwqa
1834,do,show,VmpCqjr5,0,WNS,S,S,79,1,True,79.0,,LnChXMoCxXDmSIf
1835,do,show,VmpCqjr5,1,WSN,S,S,61,1,True,61.0,,LnChXMoCxXDmSIf
1836,do,show,VmpCqjr5,10,NWS,W,S,62,1,False,,62.0,LnChXMoCxXDmSIf
1837,do,show,VmpCqjr5,11,WNW,W,S,89,1,False,,89.0,LnChXMoCxXDmSIf
1838,do,show,VmpCqjr5,12,SWN,S,S,56,2,True,56.0,,LnChXMoCxXDmSIf
1839,do,show,VmpCqjr5,13,WNW,S,W,57,1,False,,57.0,LnChXMoCxXDmSIf
1840,do,show,VmpCqjr5,14,WSN,W,S,100,1,False,,100.0,LnChXMoCxXDmSIf
1841,do,show,VmpCqjr5,15,NSW,W,S,77,1,False,,77.0,LnChXMoCxXDmSIf
1842,do,show,VmpCqjr5,2,SNW,W,W,100,1,True,100.0,,LnChXMoCxXDmSIf
1843,do,show,VmpCqjr5,3,NSW,S,W,37,1,False,,37.0,LnChXMoCxXDmSIf
1844,do,show,VmpCqjr5,4,SWN,W,W,92,1,True,92.0,,LnChXMoCxXDmSIf
1845,do,show,VmpCqjr5,5,SNS,W,W,100,1,True,100.0,,LnChXMoCxXDmSIf
1846,do,show,VmpCqjr5,6,SNW,S,W,100,1,False,,100.0,LnChXMoCxXDmSIf
1847,do,show,VmpCqjr5,7,SNS,S,W,100,1,False,,100.0,LnChXMoCxXDmSIf
1848,do,show,VmpCqjr5,8,WNS,W,W,100,1,True,100.0,,LnChXMoCxXDmSIf
1849,do,show,VmpCqjr5,9,NWS,S,W,100,2,False,,100.0,LnChXMoCxXDmSIf
1850,do,do,O39gb2yi,0,NWS,W,W,100,2,True,100.0,,iiwuCPQGrZuQGeY
1851,do,do,O39gb2yi,1,SWN,S,S,100,1,True,100.0,,iiwuCPQGrZuQGeY
1852,do,do,O39gb2yi,10,WNS,W,W,60,1,True,60.0,,iiwuCPQGrZuQGeY
1853,do,do,O39gb2yi,11,NSW,S,S,100,1,True,100.0,,iiwuCPQGrZuQGeY
1854,do,do,O39gb2yi,12,WNW,W,S,100,1,False,,100.0,iiwuCPQGrZuQGeY
1855,do,do,O39gb2yi,13,WNS,S,S,99,1,True,99.0,,iiwuCPQGrZuQGeY
1856,do,do,O39gb2yi,14,WSN,W,S,77,1,False,,77.0,iiwuCPQGrZuQGeY
1857,do,do,O39gb2yi,15,WSN,S,S,100,1,True,100.0,,iiwuCPQGrZuQGeY
1858,do,do,O39gb2yi,2,SNW,W,W,75,1,True,75.0,,iiwuCPQGrZuQGeY
1859,do,do,O39gb2yi,3,NWS,S,W,100,2,False,,100.0,iiwuCPQGrZuQGeY
1860,do,do,O39gb2yi,4,SNS,W,W,78,1,True,78.0,,iiwuCPQGrZuQGeY
1861,do,do,O39gb2yi,5,SNS,S,W,78,1,False,,78.0,iiwuCPQGrZuQGeY
1862,do,do,O39gb2yi,6,NSW,W,W,67,1,True,67.0,,iiwuCPQGrZuQGeY
1863,do,do,O39gb2yi,7,SWN,W,S,100,1,False,,100.0,iiwuCPQGrZuQGeY
1864,do,do,O39gb2yi,8,WNW,S,W,60,1,False,,60.0,iiwuCPQGrZuQGeY
