,teacher_inst,teacher_id,learner_inst,workerid,rf,color,safe_dangerous,confidence,true_value,correct,correct_confidence,incorrect_confidence,n_safe_colors,safe,match_inst
2737,doing,s_44,doing,L_881,oxx,orange,safe,90,safe,True,90.0,,1,True,doing-doing
2738,doing,s_27,showing,L_882,ooo,orange,safe,78,safe,True,78.0,,3,True,doing-showing
2739,doing,s_36,doing,L_883,oxo,orange,dangerous,37,safe,False,,37.0,2,False,doing-doing
2740,doing,s_22,doing,L_884,xox,orange,dangerous,75,dangerous,True,75.0,,1,False,doing-doing
2741,doing,s_44,showing,L_885,xoo,orange,dangerous,95,dangerous,True,95.0,,2,False,doing-showing
2742,showing,s_43,showing,L_886,xxo,orange,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
2743,doing,s_37,doing,L_887,xxx,orange,safe,100,dangerous,False,,100.0,0,True,doing-doing
2744,showing,s_50,doing,L_888,xxo,orange,dangerous,87,dangerous,True,87.0,,1,False,showing-doing
2745,doing,s_15,showing,L_889,xox,orange,safe,100,dangerous,False,,100.0,1,True,doing-showing
2746,showing,s_7,doing,L_890,ooo,orange,dangerous,26,safe,False,,26.0,3,False,showing-doing
2747,showing,s_45,doing,L_891,xox,orange,safe,95,dangerous,False,,95.0,1,True,showing-doing
2748,doing,s_3,doing,L_892,xoo,orange,dangerous,95,dangerous,True,95.0,,2,False,doing-doing
2749,doing,s_52,doing,L_893,xxx,orange,dangerous,25,dangerous,True,25.0,,0,False,doing-doing
2750,showing,s_25,showing,L_894,xxo,orange,dangerous,96,dangerous,True,96.0,,1,False,showing-showing
2751,doing,s_33,doing,L_895,xxo,orange,safe,95,dangerous,False,,95.0,1,True,doing-doing
2752,doing,s_27,doing,L_896,xxo,orange,dangerous,63,dangerous,True,63.0,,1,False,doing-doing
2753,showing,s_25,doing,L_897,xxo,orange,dangerous,74,dangerous,True,74.0,,1,False,showing-doing
2754,showing,s_25,doing,L_898,xoo,orange,safe,30,dangerous,False,,30.0,2,True,showing-doing
2755,showing,s_23,doing,L_899,xoo,orange,dangerous,90,dangerous,True,90.0,,2,False,showing-doing
2756,doing,s_8,showing,L_900,ooo,orange,safe,100,safe,True,100.0,,3,True,doing-showing
2757,showing,s_49,showing,L_901,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
2758,doing,s_11,doing,L_902,xox,orange,safe,100,dangerous,False,,100.0,1,True,doing-doing
2759,showing,s_12,doing,L_903,oxo,orange,safe,100,safe,True,100.0,,2,True,showing-doing
2760,showing,s_24,doing,L_904,xxx,orange,safe,99,dangerous,False,,99.0,0,True,showing-doing
2761,doing,s_56,showing,L_905,oxo,orange,dangerous,68,safe,False,,68.0,2,False,doing-showing
2762,showing,s_20,showing,L_906,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
2763,showing,s_31,showing,L_907,oxo,orange,safe,100,safe,True,100.0,,2,True,showing-showing
2764,doing,s_30,showing,L_908,xox,orange,safe,100,dangerous,False,,100.0,1,True,doing-showing
2765,doing,s_37,doing,L_909,oox,orange,safe,100,safe,True,100.0,,2,True,doing-doing
2766,showing,s_49,doing,L_910,xoo,orange,dangerous,95,dangerous,True,95.0,,2,False,showing-doing
2767,showing,s_25,doing,L_911,oox,orange,safe,95,safe,True,95.0,,2,True,showing-doing
2768,doing,s_52,showing,L_912,ooo,orange,safe,84,safe,True,84.0,,3,True,doing-showing
2769,showing,s_17,doing,L_913,ooo,orange,safe,74,safe,True,74.0,,3,True,showing-doing
2770,showing,s_19,doing,L_914,ooo,orange,dangerous,52,safe,False,,52.0,3,False,showing-doing
2771,showing,s_23,doing,L_915,oox,orange,dangerous,71,safe,False,,71.0,2,False,showing-doing
2772,doing,s_3,showing,L_916,ooo,orange,safe,90,safe,True,90.0,,3,True,doing-showing
2773,doing,s_15,showing,L_917,xoo,orange,dangerous,66,dangerous,True,66.0,,2,False,doing-showing
2774,showing,s_31,showing,L_918,ooo,orange,safe,87,safe,True,87.0,,3,True,showing-showing
2775,doing,s_40,showing,L_919,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,doing-showing
2776,doing,s_10,doing,L_920,xox,orange,dangerous,54,dangerous,True,54.0,,1,False,doing-doing
2777,doing,s_22,showing,L_921,xoo,orange,dangerous,39,dangerous,True,39.0,,2,False,doing-showing
2778,doing,s_32,showing,L_922,xoo,orange,dangerous,90,dangerous,True,90.0,,2,False,doing-showing
2779,doing,s_3,doing,L_923,oox,orange,safe,93,safe,True,93.0,,2,True,doing-doing
2780,doing,s_3,showing,L_924,xxx,orange,safe,0,dangerous,False,,0.0,0,True,doing-showing
2781,showing,s_39,doing,L_925,ooo,orange,safe,20,safe,True,20.0,,3,True,showing-doing
2782,showing,s_2,doing,L_926,xoo,orange,safe,52,dangerous,False,,52.0,2,True,showing-doing
2783,doing,s_47,showing,L_927,xox,orange,safe,78,dangerous,False,,78.0,1,True,doing-showing
2784,showing,s_23,showing,L_928,xox,orange,dangerous,88,dangerous,True,88.0,,1,False,showing-showing
2785,showing,s_23,doing,L_929,oxo,orange,safe,80,safe,True,80.0,,2,True,showing-doing
2786,doing,s_54,showing,L_930,oxx,orange,safe,100,safe,True,100.0,,1,True,doing-showing
2787,doing,s_38,doing,L_931,oox,orange,dangerous,96,safe,False,,96.0,2,False,doing-doing
2788,showing,s_31,showing,L_932,xox,orange,safe,83,dangerous,False,,83.0,1,True,showing-showing
2789,showing,s_26,showing,L_933,oox,orange,safe,60,safe,True,60.0,,2,True,showing-showing
2790,showing,s_19,showing,L_934,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
2791,doing,s_57,doing,L_935,oxx,orange,safe,100,safe,True,100.0,,1,True,doing-doing
2792,doing,s_42,showing,L_936,xoo,orange,dangerous,39,dangerous,True,39.0,,2,False,doing-showing
2793,doing,s_11,doing,L_937,xxx,orange,safe,80,dangerous,False,,80.0,0,True,doing-doing
2794,showing,s_39,doing,L_938,oox,orange,safe,100,safe,True,100.0,,2,True,showing-doing
2795,showing,s_21,showing,L_939,ooo,orange,dangerous,90,safe,False,,90.0,3,False,showing-showing
2796,showing,s_28,showing,L_940,oxx,orange,safe,83,safe,True,83.0,,1,True,showing-showing
2797,showing,s_46,doing,L_941,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-doing
2798,showing,s_55,showing,L_942,xoo,orange,dangerous,77,dangerous,True,77.0,,2,False,showing-showing
2799,showing,s_17,showing,L_943,xox,orange,dangerous,80,dangerous,True,80.0,,1,False,showing-showing
2800,doing,s_37,showing,L_944,xox,orange,safe,53,dangerous,False,,53.0,1,True,doing-showing
2801,showing,s_35,showing,L_945,oox,orange,safe,100,safe,True,100.0,,2,True,showing-showing
2802,doing,s_10,doing,L_946,xxx,orange,safe,61,dangerous,False,,61.0,0,True,doing-doing
2803,showing,s_2,doing,L_947,ooo,orange,safe,71,safe,True,71.0,,3,True,showing-doing
2804,doing,s_27,showing,L_948,xxo,orange,dangerous,83,dangerous,True,83.0,,1,False,doing-showing
2805,showing,s_19,showing,L_949,xox,orange,safe,65,dangerous,False,,65.0,1,True,showing-showing
2806,showing,s_53,showing,L_950,ooo,orange,safe,73,safe,True,73.0,,3,True,showing-showing
2807,showing,s_21,doing,L_951,xxx,orange,dangerous,100,dangerous,True,100.0,,0,False,showing-doing
2808,doing,s_11,showing,L_952,ooo,orange,safe,100,safe,True,100.0,,3,True,doing-showing
2809,showing,s_6,doing,L_953,xoo,orange,dangerous,37,dangerous,True,37.0,,2,False,showing-doing
2810,doing,s_42,doing,L_954,xox,orange,safe,56,dangerous,False,,56.0,1,True,doing-doing
2811,showing,s_28,showing,L_955,xxo,orange,dangerous,81,dangerous,True,81.0,,1,False,showing-showing
2812,doing,s_22,doing,L_956,oxo,orange,dangerous,66,safe,False,,66.0,2,False,doing-doing
2813,doing,s_34,doing,L_957,xoo,orange,dangerous,51,dangerous,True,51.0,,2,False,doing-doing
2814,doing,s_22,doing,L_958,oxo,orange,dangerous,51,safe,False,,51.0,2,False,doing-doing
2815,showing,s_51,doing,L_959,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-doing
2816,showing,s_4,doing,L_960,xox,orange,safe,100,dangerous,False,,100.0,1,True,showing-doing
2817,showing,s_46,showing,L_961,xxx,orange,safe,80,dangerous,False,,80.0,0,True,showing-showing
2818,doing,s_9,doing,L_962,oxo,orange,safe,93,safe,True,93.0,,2,True,doing-doing
2819,showing,s_35,doing,L_963,xxo,orange,dangerous,23,dangerous,True,23.0,,1,False,showing-doing
2820,showing,s_12,doing,L_964,oxo,orange,safe,100,safe,True,100.0,,2,True,showing-doing
2821,doing,s_36,showing,L_965,oxo,orange,safe,75,safe,True,75.0,,2,True,doing-showing
2822,doing,s_37,showing,L_966,ooo,orange,safe,0,safe,True,0.0,,3,True,doing-showing
2823,doing,s_42,showing,L_967,oxx,orange,safe,94,safe,True,94.0,,1,True,doing-showing
2824,doing,s_54,doing,L_968,xox,orange,dangerous,25,dangerous,True,25.0,,1,False,doing-doing
2825,showing,s_17,showing,L_969,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-showing
2826,doing,s_34,doing,L_970,oxx,orange,safe,100,safe,True,100.0,,1,True,doing-doing
2827,doing,s_30,doing,L_971,xxo,orange,dangerous,63,dangerous,True,63.0,,1,False,doing-doing
2828,showing,s_2,doing,L_972,xxx,orange,safe,62,dangerous,False,,62.0,0,True,showing-doing
2829,showing,s_43,doing,L_973,xoo,orange,dangerous,75,dangerous,True,75.0,,2,False,showing-doing
2830,showing,s_20,doing,L_974,xox,orange,dangerous,84,dangerous,True,84.0,,1,False,showing-doing
2831,doing,s_30,showing,L_975,oxo,orange,safe,73,safe,True,73.0,,2,True,doing-showing
2832,doing,s_57,showing,L_976,oox,orange,safe,100,safe,True,100.0,,2,True,doing-showing
2833,showing,s_53,doing,L_977,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-doing
2834,showing,s_19,showing,L_978,xxo,orange,safe,71,dangerous,False,,71.0,1,True,showing-showing
2835,showing,s_18,showing,L_979,oxo,orange,safe,100,safe,True,100.0,,2,True,showing-showing
2836,showing,s_46,doing,L_980,xox,orange,dangerous,91,dangerous,True,91.0,,1,False,showing-doing
2837,showing,s_31,showing,L_981,xxx,orange,safe,99,dangerous,False,,99.0,0,True,showing-showing
2838,doing,s_15,showing,L_982,xxo,orange,dangerous,100,dangerous,True,100.0,,1,False,doing-showing
2839,showing,s_46,showing,L_983,xoo,orange,dangerous,84,dangerous,True,84.0,,2,False,showing-showing
2840,doing,s_56,doing,L_984,xox,orange,safe,72,dangerous,False,,72.0,1,True,doing-doing
2841,doing,s_57,doing,L_985,xxo,orange,dangerous,93,dangerous,True,93.0,,1,False,doing-doing
2842,doing,s_11,showing,L_986,xoo,orange,dangerous,91,dangerous,True,91.0,,2,False,doing-showing
2843,showing,s_4,showing,L_987,xox,orange,safe,100,dangerous,False,,100.0,1,True,showing-showing
2844,showing,s_45,showing,L_988,xox,orange,safe,72,dangerous,False,,72.0,1,True,showing-showing
2845,showing,s_35,doing,L_989,xxx,orange,safe,73,dangerous,False,,73.0,0,True,showing-doing
2846,doing,s_30,doing,L_990,xox,orange,safe,98,dangerous,False,,98.0,1,True,doing-doing
2847,showing,s_7,doing,L_991,oox,orange,dangerous,75,safe,False,,75.0,2,False,showing-doing
2848,doing,s_52,doing,L_992,xoo,orange,dangerous,43,dangerous,True,43.0,,2,False,doing-doing
2849,showing,s_45,doing,L_993,oxx,orange,safe,85,safe,True,85.0,,1,True,showing-doing
2850,showing,s_50,showing,L_994,oox,orange,safe,78,safe,True,78.0,,2,True,showing-showing
2851,doing,s_48,doing,L_995,xxo,orange,dangerous,70,dangerous,True,70.0,,1,False,doing-doing
2852,showing,s_23,doing,L_996,ooo,orange,dangerous,60,safe,False,,60.0,3,False,showing-doing
2853,showing,s_18,doing,L_997,oxo,orange,safe,78,safe,True,78.0,,2,True,showing-doing
2854,showing,s_7,showing,L_998,xxo,orange,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
2855,showing,s_25,doing,L_999,xxx,orange,safe,84,dangerous,False,,84.0,0,True,showing-doing
2856,showing,s_13,doing,L_1000,xox,orange,dangerous,41,dangerous,True,41.0,,1,False,showing-doing
2857,doing,s_47,showing,L_1001,xox,orange,safe,100,dangerous,False,,100.0,1,True,doing-showing
2858,showing,s_39,doing,L_1002,oxx,orange,safe,79,safe,True,79.0,,1,True,showing-doing
2859,showing,s_23,showing,L_1003,oxo,orange,safe,100,safe,True,100.0,,2,True,showing-showing
2860,showing,s_23,doing,L_1004,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing
2861,doing,s_36,doing,L_1005,xox,orange,safe,100,dangerous,False,,100.0,1,True,doing-doing
2862,doing,s_32,doing,L_1006,xox,orange,safe,100,dangerous,False,,100.0,1,True,doing-doing
2863,showing,s_45,doing,L_1007,oox,orange,safe,100,safe,True,100.0,,2,True,showing-doing
2864,doing,s_1,showing,L_1008,oxo,orange,safe,100,safe,True,100.0,,2,True,doing-showing
2865,showing,s_16,doing,L_1009,oox,orange,safe,77,safe,True,77.0,,2,True,showing-doing
2866,showing,s_55,doing,L_1010,oox,orange,safe,64,safe,True,64.0,,2,True,showing-doing
2867,showing,s_26,showing,L_1011,xox,orange,dangerous,29,dangerous,True,29.0,,1,False,showing-showing
2868,doing,s_52,doing,L_1012,ooo,orange,dangerous,66,safe,False,,66.0,3,False,doing-doing
2869,showing,s_43,showing,L_1013,oxo,orange,safe,91,safe,True,91.0,,2,True,showing-showing
2870,showing,s_21,showing,L_1014,ooo,orange,dangerous,100,safe,False,,100.0,3,False,showing-showing
2871,doing,s_52,doing,L_1015,oox,orange,safe,96,safe,True,96.0,,2,True,doing-doing
2872,doing,s_54,showing,L_1016,oox,orange,safe,100,safe,True,100.0,,2,True,doing-showing
2873,showing,s_23,doing,L_1017,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-doing
2874,doing,s_14,showing,L_1018,oxx,orange,safe,100,safe,True,100.0,,1,True,doing-showing
2875,showing,s_28,doing,L_1019,xox,orange,dangerous,62,dangerous,True,62.0,,1,False,showing-doing
2876,doing,s_48,doing,L_1020,oxx,orange,safe,93,safe,True,93.0,,1,True,doing-doing
2877,showing,s_17,doing,L_1021,xxx,orange,safe,64,dangerous,False,,64.0,0,True,showing-doing
2878,showing,s_24,showing,L_1022,ooo,orange,safe,66,safe,True,66.0,,3,True,showing-showing
2879,showing,s_53,showing,L_1023,oox,orange,safe,100,safe,True,100.0,,2,True,showing-showing
2880,doing,s_48,showing,L_1024,xxo,orange,dangerous,85,dangerous,True,85.0,,1,False,doing-showing
2881,doing,s_57,showing,L_1025,xoo,orange,dangerous,27,dangerous,True,27.0,,2,False,doing-showing
2882,showing,s_19,doing,L_1026,xxx,orange,dangerous,100,dangerous,True,100.0,,0,False,showing-doing
2883,showing,s_50,doing,L_1027,xoo,orange,dangerous,61,dangerous,True,61.0,,2,False,showing-doing
2884,showing,s_49,showing,L_1028,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-showing
2885,showing,s_16,showing,L_1029,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
2886,showing,s_0,doing,L_1030,xxx,orange,dangerous,78,dangerous,True,78.0,,0,False,showing-doing
2887,doing,s_44,showing,L_1031,oox,orange,safe,100,safe,True,100.0,,2,True,doing-showing
2888,showing,s_35,doing,L_1032,oxo,orange,safe,100,safe,True,100.0,,2,True,showing-doing
2889,showing,s_0,showing,L_1033,oox,orange,safe,96,safe,True,96.0,,2,True,showing-showing
2890,showing,s_39,showing,L_1034,oox,orange,safe,94,safe,True,94.0,,2,True,showing-showing
2891,showing,s_43,showing,L_1035,oxo,orange,safe,100,safe,True,100.0,,2,True,showing-showing
2892,doing,s_41,showing,L_1036,oxx,orange,safe,97,safe,True,97.0,,1,True,doing-showing
2893,doing,s_38,showing,L_1037,xxo,orange,safe,100,dangerous,False,,100.0,1,True,doing-showing
2894,showing,s_18,showing,L_1038,xxx,orange,safe,100,dangerous,False,,100.0,0,True,showing-showing
2895,showing,s_7,doing,L_1039,xox,orange,safe,64,dangerous,False,,64.0,1,True,showing-doing
2896,showing,s_45,showing,L_1040,xox,orange,dangerous,51,dangerous,True,51.0,,1,False,showing-showing
2897,doing,s_54,showing,L_1041,oxo,orange,dangerous,83,safe,False,,83.0,2,False,doing-showing
2898,doing,s_15,showing,L_1042,oox,orange,safe,32,safe,True,32.0,,2,True,doing-showing
2899,showing,s_53,showing,L_1043,xxo,orange,dangerous,80,dangerous,True,80.0,,1,False,showing-showing
2900,showing,s_51,doing,L_1044,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-doing
2901,doing,s_33,showing,L_1045,xox,orange,safe,100,dangerous,False,,100.0,1,True,doing-showing
2902,showing,s_2,showing,L_1046,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-showing
2903,showing,s_6,showing,L_1047,xxo,orange,dangerous,65,dangerous,True,65.0,,1,False,showing-showing
2904,doing,s_44,showing,L_1048,xxx,orange,safe,99,dangerous,False,,99.0,0,True,doing-showing
2905,doing,s_52,showing,L_1049,oxo,orange,safe,100,safe,True,100.0,,2,True,doing-showing
2906,showing,s_21,showing,L_1050,xox,orange,dangerous,76,dangerous,True,76.0,,1,False,showing-showing
2907,showing,s_17,doing,L_1051,oox,orange,safe,79,safe,True,79.0,,2,True,showing-doing
2908,showing,s_18,doing,L_1052,oxx,orange,safe,100,safe,True,100.0,,1,True,showing-doing
2909,showing,s_12,doing,L_1053,ooo,orange,safe,50,safe,True,50.0,,3,True,showing-doing
2910,showing,s_45,doing,L_1054,xxx,orange,safe,58,dangerous,False,,58.0,0,True,showing-doing
2911,showing,s_17,doing,L_1055,xxo,orange,safe,72,dangerous,False,,72.0,1,True,showing-doing
2912,doing,s_8,showing,L_1056,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,doing-showing
2913,doing,s_10,doing,L_1057,oox,orange,safe,77,safe,True,77.0,,2,True,doing-doing
2914,doing,s_57,showing,L_1058,oxx,orange,safe,100,safe,True,100.0,,1,True,doing-showing
2915,doing,s_14,doing,L_1059,oox,orange,safe,90,safe,True,90.0,,2,True,doing-doing
2916,showing,s_18,showing,L_1060,xxo,orange,dangerous,75,dangerous,True,75.0,,1,False,showing-showing
2917,doing,s_32,doing,L_1061,oxo,orange,dangerous,66,safe,False,,66.0,2,False,doing-doing
2918,doing,s_47,showing,L_1062,xoo,orange,dangerous,64,dangerous,True,64.0,,2,False,doing-showing
2919,showing,s_21,doing,L_1063,ooo,orange,dangerous,71,safe,False,,71.0,3,False,showing-doing
2920,showing,s_45,showing,L_1064,oxo,orange,safe,86,safe,True,86.0,,2,True,showing-showing
2921,showing,s_2,showing,L_1065,xox,orange,safe,100,dangerous,False,,100.0,1,True,showing-showing
2922,doing,s_5,doing,L_1066,oxo,orange,safe,18,safe,True,18.0,,2,True,doing-doing
2923,showing,s_24,showing,L_1067,xxx,orange,safe,73,dangerous,False,,73.0,0,True,showing-showing
2924,showing,s_46,doing,L_1068,oxx,orange,safe,93,safe,True,93.0,,1,True,showing-doing
2925,showing,s_25,doing,L_1069,oox,orange,safe,87,safe,True,87.0,,2,True,showing-doing
2926,doing,s_9,showing,L_1070,xoo,orange,dangerous,73,dangerous,True,73.0,,2,False,doing-showing
2927,doing,s_3,doing,L_1071,xxx,orange,safe,86,dangerous,False,,86.0,0,True,doing-doing
2928,showing,s_19,doing,L_1072,oxo,orange,dangerous,64,safe,False,,64.0,2,False,showing-doing
2929,showing,s_16,doing,L_1073,xox,orange,safe,100,dangerous,False,,100.0,1,True,showing-doing
2930,showing,s_53,showing,L_1074,oox,orange,safe,92,safe,True,92.0,,2,True,showing-showing
2931,showing,s_17,showing,L_1075,xxx,orange,safe,58,dangerous,False,,58.0,0,True,showing-showing
2932,doing,s_9,showing,L_1076,ooo,orange,safe,100,safe,True,100.0,,3,True,doing-showing
2933,showing,s_43,showing,L_1077,ooo,orange,safe,57,safe,True,57.0,,3,True,showing-showing
2934,doing,s_48,doing,L_1078,oxx,orange,safe,100,safe,True,100.0,,1,True,doing-doing
2935,doing,s_5,showing,L_1079,xoo,orange,dangerous,91,dangerous,True,91.0,,2,False,doing-showing
2936,doing,s_11,doing,L_1080,oxo,orange,safe,0,safe,True,0.0,,2,True,doing-doing
2937,showing,s_28,showing,L_1081,oox,orange,safe,31,safe,True,31.0,,2,True,showing-showing
2938,doing,s_38,doing,L_1082,ooo,orange,safe,80,safe,True,80.0,,3,True,doing-doing
2939,doing,s_30,doing,L_1083,xox,orange,dangerous,91,dangerous,True,91.0,,1,False,doing-doing
2940,doing,s_11,doing,L_1084,oxx,orange,safe,95,safe,True,95.0,,1,True,doing-doing
2941,doing,s_27,showing,L_1085,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,doing-showing
2942,doing,s_33,showing,L_1086,oox,orange,dangerous,75,safe,False,,75.0,2,False,doing-showing
2943,showing,s_50,showing,L_1087,xxo,orange,dangerous,57,dangerous,True,57.0,,1,False,showing-showing
2944,doing,s_1,doing,L_1088,oox,orange,safe,75,safe,True,75.0,,2,True,doing-doing
2945,doing,s_40,showing,L_1089,xxo,orange,dangerous,86,dangerous,True,86.0,,1,False,doing-showing
2946,showing,s_21,doing,L_1090,oxo,orange,dangerous,100,safe,False,,100.0,2,False,showing-doing
2947,showing,s_39,doing,L_1091,oxo,orange,safe,87,safe,True,87.0,,2,True,showing-doing
2948,showing,s_23,doing,L_1092,xox,orange,safe,100,dangerous,False,,100.0,1,True,showing-doing
2949,showing,s_6,showing,L_1093,oxo,orange,safe,100,safe,True,100.0,,2,True,showing-showing
