participant,cond,rf,color_tile,index,model_uncertain_prop
S23,show,xox,True,11,0.4266441235407243
S23,show,xox,True,11,0.4266441235407243
S23,show,xox,True,11,0.4266441235407243
S23,show,xox,True,11,0.4266441235407243
S23,show,xox,False,11,0.4266441235407243
S49,show,xox,False,11,0.4266441235407243
S49,show,xox,False,11,0.4266441235407243
S49,show,xox,True,11,0.4266441235407243
S49,show,xox,True,11,0.4266441235407243
S49,show,xox,True,11,0.4266441235407243
S49,show,xox,True,11,0.4266441235407243
S49,show,xox,False,11,0.4266441235407243
S12,show,xox,False,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,True,11,0.4266441235407243
S12,show,xox,False,11,0.4266441235407243
S53,show,xox,False,11,0.4266441235407243
S53,show,xox,False,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,True,11,0.4266441235407243
S53,show,xox,False,11,0.4266441235407243
S28,show,xxx,False,15,0.33617626061478173
S28,show,xxx,True,15,0.33617626061478173
S28,show,xxx,True,15,0.33617626061478173
S28,show,xxx,True,15,0.33617626061478173
S28,show,xxx,True,15,0.33617626061478173
S20,show,xxx,False,15,0.33617626061478173
S20,show,xxx,True,15,0.33617626061478173
S20,show,xxx,True,15,0.33617626061478173
S20,show,xxx,True,15,0.33617626061478173
S20,show,xxx,True,15,0.33617626061478173
S7,show,xxx,False,15,0.33617626061478173
S7,show,xxx,False,15,0.33617626061478173
S7,show,xxx,True,15,0.33617626061478173
S7,show,xxx,True,15,0.33617626061478173
S7,show,xxx,True,15,0.33617626061478173
S7,show,xxx,True,15,0.33617626061478173
S7,show,xxx,True,15,0.33617626061478173
S7,show,xxx,False,15,0.33617626061478173
S7,show,xxx,False,15,0.33617626061478173
S21,show,xxx,False,15,0.33617626061478173
S21,show,xxx,False,15,0.33617626061478173
S21,show,xxx,False,15,0.33617626061478173
S21,show,xxx,True,15,0.33617626061478173
S21,show,xxx,True,15,0.33617626061478173
S21,show,xxx,True,15,0.33617626061478173
S21,show,xxx,True,15,0.33617626061478173
S21,show,xxx,False,15,0.33617626061478173
S21,show,xxx,False,15,0.33617626061478173
S55,show,xxx,False,15,0.33617626061478173
S55,show,xxx,True,15,0.33617626061478173
S55,show,xxx,True,15,0.33617626061478173
S55,show,xxx,True,15,0.33617626061478173
S4,show,xxx,False,15,0.33617626061478173
S4,show,xxx,True,15,0.33617626061478173
S4,show,xxx,True,15,0.33617626061478173
S4,show,xxx,True,15,0.33617626061478173
S4,show,xxx,True,15,0.33617626061478173
S55,show,xxx,True,15,0.33617626061478173
S6,show,xxx,False,15,0.33617626061478173
S6,show,xxx,True,15,0.33617626061478173
S6,show,xxx,True,15,0.33617626061478173
S6,show,xxx,True,15,0.33617626061478173
S6,show,xxx,True,15,0.33617626061478173
S17,show,xxx,False,15,0.33617626061478173
S17,show,xxx,True,15,0.33617626061478173
S17,show,xxx,True,15,0.33617626061478173
S17,show,xxx,True,15,0.33617626061478173
S17,show,xxx,True,15,0.33617626061478173
S31,show,xxx,False,15,0.33617626061478173
S24,show,xxx,False,15,0.33617626061478173
S31,show,xxx,True,15,0.33617626061478173
S31,show,xxx,True,15,0.33617626061478173
S31,show,xxx,True,15,0.33617626061478173
S24,show,xxx,True,15,0.33617626061478173
S24,show,xxx,True,15,0.33617626061478173
S31,show,xxx,True,15,0.33617626061478173
S24,show,xxx,True,15,0.33617626061478173
S24,show,xxx,True,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,True,15,0.33617626061478173
S39,show,xxx,True,15,0.33617626061478173
S39,show,xxx,True,15,0.33617626061478173
S39,show,xxx,True,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S39,show,xxx,False,15,0.33617626061478173
S46,show,xxx,False,15,0.33617626061478173
S46,show,xxx,True,15,0.33617626061478173
S46,show,xxx,True,15,0.33617626061478173
S46,show,xxx,True,15,0.33617626061478173
S46,show,xxx,True,15,0.33617626061478173
S25,show,xxx,False,15,0.33617626061478173
S25,show,xxx,True,15,0.33617626061478173
S25,show,xxx,True,15,0.33617626061478173
S25,show,xxx,True,15,0.33617626061478173
S25,show,xxx,True,15,0.33617626061478173
S50,show,xxx,False,15,0.33617626061478173
S50,show,xxx,True,15,0.33617626061478173
S50,show,xxx,True,15,0.33617626061478173
S50,show,xxx,True,15,0.33617626061478173
S50,show,xxx,True,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S2,show,xxx,False,15,0.33617626061478173
S2,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S2,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S2,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S2,show,xxx,True,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S2,show,xxx,True,15,0.33617626061478173
S2,show,xxx,True,15,0.33617626061478173
S2,show,xxx,True,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S2,show,xxx,True,15,0.33617626061478173
S2,show,xxx,True,15,0.33617626061478173
S19,show,xxx,True,15,0.33617626061478173
S2,show,xxx,True,15,0.33617626061478173
S19,show,xxx,True,15,0.33617626061478173
S19,show,xxx,True,15,0.33617626061478173
S19,show,xxx,True,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S19,show,xxx,False,15,0.33617626061478173
S51,show,xxx,False,15,0.33617626061478173
S51,show,xxx,False,15,0.33617626061478173
S51,show,xxx,False,15,0.33617626061478173
S51,show,xxx,True,15,0.33617626061478173
S51,show,xxx,True,15,0.33617626061478173
S51,show,xxx,True,15,0.33617626061478173
S51,show,xxx,True,15,0.33617626061478173
S51,show,xxx,False,15,0.33617626061478173
S51,show,xxx,False,15,0.33617626061478173
S35,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S35,show,xxx,True,15,0.33617626061478173
S35,show,xxx,True,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S35,show,xxx,True,15,0.33617626061478173
S35,show,xxx,True,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,False,15,0.33617626061478173
S43,show,xxx,True,15,0.33617626061478173
S43,show,xxx,True,15,0.33617626061478173
S43,show,xxx,True,15,0.33617626061478173
S43,show,xxx,True,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,True,15,0.33617626061478173
S16,show,xxx,False,15,0.33617626061478173
S26,show,xxx,False,15,0.33617626061478173
S26,show,xxx,False,15,0.33617626061478173
S26,show,xxx,False,15,0.33617626061478173
S26,show,xxx,True,15,0.33617626061478173
S26,show,xxx,True,15,0.33617626061478173
S26,show,xxx,True,15,0.33617626061478173
S26,show,xxx,True,15,0.33617626061478173
S26,show,xxx,False,15,0.33617626061478173
S26,show,xxx,False,15,0.33617626061478173
S13,show,xxx,False,15,0.33617626061478173
S13,show,xxx,True,15,0.33617626061478173
S13,show,xxx,True,15,0.33617626061478173
S13,show,xxx,True,15,0.33617626061478173
S13,show,xxx,True,15,0.33617626061478173
S45,show,xxx,False,15,0.33617626061478173
S45,show,xxx,True,15,0.33617626061478173
S45,show,xxx,True,15,0.33617626061478173
S45,show,xxx,True,15,0.33617626061478173
S45,show,xxx,True,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,False,15,0.33617626061478173
S0,show,xxx,True,15,0.33617626061478173
S0,show,xxx,True,15,0.33617626061478173
S0,show,xxx,True,15,0.33617626061478173
S0,show,xxx,True,15,0.33617626061478173
S18,show,xxx,False,15,0.33617626061478173
S18,show,xxx,False,15,0.33617626061478173
S18,show,xxx,False,15,0.33617626061478173
S18,show,xxx,True,15,0.33617626061478173
S18,show,xxx,True,15,0.33617626061478173
S18,show,xxx,True,15,0.33617626061478173
S18,show,xxx,True,15,0.33617626061478173
S18,show,xxx,False,15,0.33617626061478173
S18,show,xxx,False,15,0.33617626061478173
S23,show,xxx,False,15,0.33617626061478173
S23,show,xxx,True,15,0.33617626061478173
S23,show,xxx,True,15,0.33617626061478173
S23,show,xxx,True,15,0.33617626061478173
S23,show,xxx,True,15,0.33617626061478173
S49,show,xxx,False,15,0.33617626061478173
S49,show,xxx,True,15,0.33617626061478173
S49,show,xxx,True,15,0.33617626061478173
S49,show,xxx,True,15,0.33617626061478173
S49,show,xxx,True,15,0.33617626061478173
S12,show,xxx,False,15,0.33617626061478173
S12,show,xxx,True,15,0.33617626061478173
S12,show,xxx,True,15,0.33617626061478173
S12,show,xxx,True,15,0.33617626061478173
S12,show,xxx,True,15,0.33617626061478173
S53,show,xxx,False,15,0.33617626061478173
S53,show,xxx,True,15,0.33617626061478173
S53,show,xxx,True,15,0.33617626061478173
S53,show,xxx,True,15,0.33617626061478173
S53,show,xxx,True,15,0.33617626061478173
S20,show,xoo,False,9,0.5359342931578245
S20,show,xoo,True,9,0.5359342931578245
S20,show,xoo,True,9,0.5359342931578245
S20,show,xoo,True,9,0.5359342931578245
S20,show,xoo,True,9,0.5359342931578245
S20,show,xoo,True,9,0.5359342931578245
S20,show,xoo,True,9,0.5359342931578245
S20,show,xoo,False,9,0.5359342931578245
S20,show,xoo,False,9,0.5359342931578245
S28,show,xoo,False,9,0.5359342931578245
S28,show,xoo,False,9,0.5359342931578245
S28,show,xoo,False,9,0.5359342931578245
S28,show,xoo,True,9,0.5359342931578245
S28,show,xoo,True,9,0.5359342931578245
S28,show,xoo,True,9,0.5359342931578245
S28,show,xoo,True,9,0.5359342931578245
S28,show,xoo,True,9,0.5359342931578245
S28,show,xoo,True,9,0.5359342931578245
S7,show,xoo,False,9,0.5359342931578245
S7,show,xoo,False,9,0.5359342931578245
S7,show,xoo,False,9,0.5359342931578245
S7,show,xoo,True,9,0.5359342931578245
S7,show,xoo,True,9,0.5359342931578245
S7,show,xoo,True,9,0.5359342931578245
S7,show,xoo,True,9,0.5359342931578245
S7,show,xoo,True,9,0.5359342931578245
S7,show,xoo,True,9,0.5359342931578245
S55,show,xoo,False,9,0.5359342931578245
S55,show,xoo,False,9,0.5359342931578245
S55,show,xoo,False,9,0.5359342931578245
S55,show,xoo,True,9,0.5359342931578245
S55,show,xoo,True,9,0.5359342931578245
S55,show,xoo,True,9,0.5359342931578245
S55,show,xoo,True,9,0.5359342931578245
S55,show,xoo,True,9,0.5359342931578245
S55,show,xoo,True,9,0.5359342931578245
S55,show,xoo,True,9,0.5359342931578245
S55,show,xoo,False,9,0.5359342931578245
S4,show,xoo,False,9,0.5359342931578245
S4,show,xoo,False,9,0.5359342931578245
S4,show,xoo,False,9,0.5359342931578245
S4,show,xoo,True,9,0.5359342931578245
S4,show,xoo,True,9,0.5359342931578245
S4,show,xoo,True,9,0.5359342931578245
S4,show,xoo,True,9,0.5359342931578245
S4,show,xoo,True,9,0.5359342931578245
S4,show,xoo,True,9,0.5359342931578245
S17,show,xoo,False,9,0.5359342931578245
S17,show,xoo,False,9,0.5359342931578245
S17,show,xoo,False,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S21,show,xoo,False,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S21,show,xoo,False,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,True,9,0.5359342931578245
S17,show,xoo,False,9,0.5359342931578245
S21,show,xoo,False,9,0.5359342931578245
S21,show,xoo,True,9,0.5359342931578245
S21,show,xoo,True,9,0.5359342931578245
S21,show,xoo,True,9,0.5359342931578245
S21,show,xoo,True,9,0.5359342931578245
S21,show,xoo,False,9,0.5359342931578245
S21,show,xoo,False,9,0.5359342931578245
S24,show,xoo,False,9,0.5359342931578245
S31,show,xoo,False,9,0.5359342931578245
S24,show,xoo,False,9,0.5359342931578245
S31,show,xoo,False,9,0.5359342931578245
S31,show,xoo,False,9,0.5359342931578245
S31,show,xoo,True,9,0.5359342931578245
S31,show,xoo,True,9,0.5359342931578245
S31,show,xoo,True,9,0.5359342931578245
S31,show,xoo,True,9,0.5359342931578245
S31,show,xoo,True,9,0.5359342931578245
S31,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,False,9,0.5359342931578245
S24,show,xoo,False,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,True,9,0.5359342931578245
S24,show,xoo,False,9,0.5359342931578245
S6,show,xoo,False,9,0.5359342931578245
S6,show,xoo,True,9,0.5359342931578245
S6,show,xoo,True,9,0.5359342931578245
S6,show,xoo,True,9,0.5359342931578245
S6,show,xoo,True,9,0.5359342931578245
S25,show,xoo,False,9,0.5359342931578245
S25,show,xoo,True,9,0.5359342931578245
S25,show,xoo,True,9,0.5359342931578245
S25,show,xoo,True,9,0.5359342931578245
S25,show,xoo,True,9,0.5359342931578245
S25,show,xoo,True,9,0.5359342931578245
S25,show,xoo,False,9,0.5359342931578245
S46,show,xoo,False,9,0.5359342931578245
S46,show,xoo,False,9,0.5359342931578245
S39,show,xoo,False,9,0.5359342931578245
S39,show,xoo,False,9,0.5359342931578245
S46,show,xoo,False,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,False,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,True,9,0.5359342931578245
S46,show,xoo,True,9,0.5359342931578245
S39,show,xoo,False,9,0.5359342931578245
S46,show,xoo,False,9,0.5359342931578245
S50,show,xoo,False,9,0.5359342931578245
S50,show,xoo,False,9,0.5359342931578245
S50,show,xoo,False,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,False,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,False,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S2,show,xoo,False,9,0.5359342931578245
S50,show,xoo,True,9,0.5359342931578245
S51,show,xoo,False,9,0.5359342931578245
S2,show,xoo,False,9,0.5359342931578245
S51,show,xoo,False,9,0.5359342931578245
S2,show,xoo,False,9,0.5359342931578245
S2,show,xoo,True,9,0.5359342931578245
S2,show,xoo,True,9,0.5359342931578245
S51,show,xoo,False,9,0.5359342931578245
S51,show,xoo,True,9,0.5359342931578245
S2,show,xoo,True,9,0.5359342931578245
S51,show,xoo,True,9,0.5359342931578245
S2,show,xoo,True,9,0.5359342931578245
S2,show,xoo,True,9,0.5359342931578245
S2,show,xoo,True,9,0.5359342931578245
S51,show,xoo,True,9,0.5359342931578245
S51,show,xoo,True,9,0.5359342931578245
S51,show,xoo,True,9,0.5359342931578245
S19,show,xoo,False,9,0.5359342931578245
S19,show,xoo,False,9,0.5359342931578245
S51,show,xoo,False,9,0.5359342931578245
S19,show,xoo,False,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,True,9,0.5359342931578245
S19,show,xoo,False,9,0.5359342931578245
S35,show,xoo,False,9,0.5359342931578245
S35,show,xoo,False,9,0.5359342931578245
S35,show,xoo,False,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,True,9,0.5359342931578245
S35,show,xoo,False,9,0.5359342931578245
S43,show,xoo,False,9,0.5359342931578245
S43,show,xoo,False,9,0.5359342931578245
S43,show,xoo,False,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S43,show,xoo,True,9,0.5359342931578245
S45,show,xoo,False,9,0.5359342931578245
S45,show,xoo,False,9,0.5359342931578245
S13,show,xoo,False,9,0.5359342931578245
S13,show,xoo,False,9,0.5359342931578245
S45,show,xoo,False,9,0.5359342931578245
S26,show,xoo,False,9,0.5359342931578245
S26,show,xoo,False,9,0.5359342931578245
S45,show,xoo,True,9,0.5359342931578245
S26,show,xoo,False,9,0.5359342931578245
S45,show,xoo,True,9,0.5359342931578245
S13,show,xoo,False,9,0.5359342931578245
S26,show,xoo,True,9,0.5359342931578245
S13,show,xoo,True,9,0.5359342931578245
S45,show,xoo,True,9,0.5359342931578245
S13,show,xoo,True,9,0.5359342931578245
S26,show,xoo,True,9,0.5359342931578245
S26,show,xoo,True,9,0.5359342931578245
S13,show,xoo,True,9,0.5359342931578245
S26,show,xoo,True,9,0.5359342931578245
S26,show,xoo,True,9,0.5359342931578245
S13,show,xoo,True,9,0.5359342931578245
S45,show,xoo,True,9,0.5359342931578245
S26,show,xoo,True,9,0.5359342931578245
S45,show,xoo,True,9,0.5359342931578245
S26,show,xoo,True,9,0.5359342931578245
S26,show,xoo,True,9,0.5359342931578245
S13,show,xoo,True,9,0.5359342931578245
S13,show,xoo,True,9,0.5359342931578245
S13,show,xoo,True,9,0.5359342931578245
S13,show,xoo,True,9,0.5359342931578245
S45,show,xoo,True,9,0.5359342931578245
S0,show,xoo,False,9,0.5359342931578245
S0,show,xoo,False,9,0.5359342931578245
S0,show,xoo,True,9,0.5359342931578245
S0,show,xoo,True,9,0.5359342931578245
S0,show,xoo,True,9,0.5359342931578245
S0,show,xoo,True,9,0.5359342931578245
S0,show,xoo,True,9,0.5359342931578245
S16,show,xoo,False,9,0.5359342931578245
S16,show,xoo,False,9,0.5359342931578245
S16,show,xoo,False,9,0.5359342931578245
S16,show,xoo,True,9,0.5359342931578245
S16,show,xoo,True,9,0.5359342931578245
S16,show,xoo,True,9,0.5359342931578245
S16,show,xoo,True,9,0.5359342931578245
S16,show,xoo,True,9,0.5359342931578245
S16,show,xoo,True,9,0.5359342931578245
S16,show,xoo,True,9,0.5359342931578245
S16,show,xoo,False,9,0.5359342931578245
S18,show,xoo,False,9,0.5359342931578245
S18,show,xoo,False,9,0.5359342931578245
S18,show,xoo,False,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S23,show,xoo,False,9,0.5359342931578245
S23,show,xoo,False,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S23,show,xoo,False,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S18,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S23,show,xoo,True,9,0.5359342931578245
S23,show,xoo,False,9,0.5359342931578245
S49,show,xoo,False,9,0.5359342931578245
S49,show,xoo,False,9,0.5359342931578245
S49,show,xoo,False,9,0.5359342931578245
S49,show,xoo,True,9,0.5359342931578245
S49,show,xoo,True,9,0.5359342931578245
S49,show,xoo,True,9,0.5359342931578245
S49,show,xoo,True,9,0.5359342931578245
S49,show,xoo,True,9,0.5359342931578245
S49,show,xoo,True,9,0.5359342931578245
S12,show,xoo,False,9,0.5359342931578245
S12,show,xoo,False,9,0.5359342931578245
S12,show,xoo,False,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
