,cond,mdp_code,participant,final_btarg,final_b2targ,final_b2jtarg,b2j_com
0,do,ooo,S1,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
1,do,ooo,S10,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
2,do,ooo,S11,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
3,do,ooo,S14,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
4,do,ooo,S15,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
5,do,ooo,S22,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
6,do,ooo,S27,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
7,do,ooo,S29,2.3431804878384922e-05,9.056890393301284e-08,2.3423856563788942e-05,0.00034052672295012203
8,do,ooo,S3,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
9,do,ooo,S30,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
10,do,ooo,S32,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
11,do,ooo,S33,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
12,do,ooo,S34,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
13,do,ooo,S36,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
14,do,ooo,S37,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
15,do,ooo,S38,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
16,do,ooo,S40,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
17,do,ooo,S41,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
18,do,ooo,S42,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
19,do,ooo,S44,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
20,do,ooo,S47,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
21,do,ooo,S48,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
22,do,ooo,S5,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
23,do,ooo,S52,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
24,do,ooo,S54,2.3431804878384922e-05,9.056890393301284e-08,2.3423856563788942e-05,0.00034052672295012203
25,do,ooo,S56,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
26,do,ooo,S57,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
27,do,ooo,S8,2.3431804878384922e-05,9.056890393301284e-08,2.3423856563788942e-05,0.00034052672295012203
28,do,ooo,S9,2.3431804878384922e-05,9.056890393301284e-08,2.3423856563788942e-05,0.00034052672295012203
29,do,oox,S1,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
30,do,oox,S10,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
31,do,oox,S11,0.36455035652482104,2.3992420095105013e-06,0.24689963510403132,0.3227304366144558
32,do,oox,S14,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
33,do,oox,S15,0.36455035652482104,2.3992420095105013e-06,0.24689963510403132,0.3227304366144558
